text,label
"Fick fel produkter, maila och tjatat i snart ett år,fått ny produkt som var skadat och nästa var det fel på, otrolig svår att få tag på telefon och mail.  sSlutligen säger dom har slutat med produkten, jag får kosta på montering och nedmonteringen själv. man har ett nyrenoverad badrum som inte är helt klart sen ett år tillbaka, det finns inget som helst serviceanda där.Har sett många returfrakter av produkter tillbaka dit pga fel.Sämsta jag har varit med om. Att jag ska först betala produkten och sen få betala för att dom gör fel.",0
"Återkopplar inte på Mail, går inte att nå via telefon. 6 månader sen mitt flyg blev inställt, inte fått pengarna åter eller någon ny information. Kommer inte beställa fler gånger via er, råder ingen annan heller att göra det",0
Katastrophe ehrlich !Unfreundlich !Nie wieder!!!!,0
Super bra allting. Fin klocka och snabb leverans! Rekommenderar,1
"Snabb leverans, mycket nöjd med lampan jag köpte",1
Dåligt. Ej fått vara som enl. dem skickats för 3 veckor sen.,0
Jättenöjd med hårets kvalite’,1
Supersnabb leverans och fin vara,1
"Bra, lite lång leveranstid bara.",1
"Kundtjänsten har en trevlig medarbetare, det erkänner jag. Tyvärr fungerar inte något annat. Order ingives onsdagen 15/1 före kl 16. Där påtalar vi också vikten av att vi måste ha leverans senast fredag 17/1. Efter mycket krångel bekräftar man order torsdag 16/1 och jag frågar då om leverans kan ske dagen efter, vilket man säger skall fungera. Fredag 17/1 saknar jag fortsatt leveransbesked och när jag ringer under förmiddagen är order ej plockad. Jag får då avbryta ordern eftersom det finns inhyrd personal som skall installera utrustningen under helgen och som blir stående om inte grejerna finns, dessutom skall nya arbetsplatser tas i bruk under måndagen. Jag avbeställer och får sedan ägna 5 timmar arbetstid (jag är konsult och får avboka flera kundmöten, vilket kostar mig 6 500 ex moms) och åka ut till butiker och söka likvärdig utrustning eftersom vi har personal som skall börja jobba i nya lokaler måndagen. Dustin skyller på ""högt tryck"" och någon kompensation för att jag förlorat pengar på deras misstag tycker man inte är deras problem, ville vi ha kompensation för sen leverans var vi ju tvungna att vänta in leveransen. Vilket hade ställt till enorma problem för verksamheten. Detta är knappast värdigt ett bolag som omsätter 12 miljarder, det känns som en postorderfirma som drivs från ett garage.Rätt hanterat hade man under onsdag eller torsdag sagt att man inte kan leverera, därmed hade jag haft viss tid åt att ordna order på annat håll, inte under stress avboka kundmöten och ägna mer än en halv dag åt att reda ut att Dustin inte ens vet hur man skickar en order. Professionellt företag? Nej, icke det ringaste. Tycker synd om den trevliga kvinnan i kundtjänst som förmodligen får ta emot mycket ovett för att deras lager inte fungerar.",0
"Har tidigare skrivit nedan (3/6) angående att jag inte får återbetalt från Expedia för en resa som kostade 115 000kr. Har anmält till ARN. Har nu ""plötsligt"" fått 50 000kr tillbaka utan någon som helst förklaring, varken till återbetalning eller förklaring var resten av återbetalningen är. Hur uruselt kan man sköta ett reseföretag? Fortsätter ärendet via ARN.---------------------------------------------------------Får inte återbetalt för paketresa till ZanzibarFår inte återbetalt för paketresa till Zanzibar (7 personer) över 100 000 SEK!! Uruselt och ärendet ligger nu hos ARN med nummer 2020-08597. Reseplansnummer 71005679312503 och 71005676258848.Svar från Expedia3 juni 2020Hej Pia, Jag beklagar att höra att detta. Om ärender ligger hos ARN så kommer vi att sammarbeta dem när vi har mottagit ärendet men om du vill så tittar jag gärna närmare på vad jag kan göra för dig. Vänligen uppdatera din recension med resplansnummret, så kontaktar vi dig. Med Vänlig Hälsning, ^AL",0
"Snabb leverans, Ozongeneratorn fungerar som förväntat.",1
"Har beställt och betalt late glas den 8 augusti. Nu är det 10 ktorber, men jag har fortfarande inte fått min beställning. Det kom någon beställningsbekräftelse, men det är ett sånt man kan inte svara på, så det går inte att få kontakt med de heller. Sidan har ingen kundkontakt information. Skumt, skumt, skumt....",0
Snabb leverans. Produkten motsvarade förväntningarna.,1
hade beställt 3 st lådor vin  till midsommar. När jag skulle hämta dem var förklaringen att de fått svarta papper från faxen och därför inte hade min order trots min bekräftelse jag fått tidigare via mail..... Teknikens under. Men det blev midsommar ändå.. o kul hade vi.,0
"Aldrig varit med om en så kass support.Går ej att betala varken i appen eller hemsidan. Blir hänvisad till supporten där man endast kan lämna ett meddelande där man inom fem arbetstimmar får ett svar, men ett dygn senare har jag fortfarande inte fått återkoppling. Men oroa er inte, efter klockan 17 så kan man lämna ett meddelande till supporten i NEDERLÄNDERNA PÅ ENGELSKA???Vad f*n är det som pågår!? Skippa snappcar och huvudvärken.Svar efter snappcars återkoppling på mitt omdöme:Det stämmer mycket väl att eran betaltjänst Stripe har flaggat mig för ""highest risk level"". Eran support bad mig att kontakta min bank och dom hitta ingenting. Banken va ganska säker på att bollen ligger på eran planhalva. Inga betalningsanmärkningar och aldrig haft. Bilen jag valde var nog ett utav de billigare alt på 3000 kr och inte 10 000 kr.Enligt eran support så finns det inget mer dom kan göra. Kan det vara så att felet ligger hos er alt eran betalningstjänst och inte hos konsumenten som ni försöker påstå?Kanske ta lite lärdom från detta så ni kan förbättra eran tjänst istället för att skylla ifrån er.Återigen, kass support.",0
Jättebra funktion på tjänsten och superbra bemötande vid behov av kontakt med företaget.,1
Går fort och du får göra din egna design,1
Köp inte biljetter hos Biljett.nu har fått betala 995 kr för biljetter som egentligen kostar 495 kr.,0
"Dålig service,  får inget leveransmeddelande varken mejl ,sms eller telefonsamtal! Stämmer inte med att leveransen 1-3 arbetsdagar,  hittills är 9 arbetsdagar och inte fått produkten ,   super besviken!",0
Skruvat har mååånga gånger levererat utmärkta bildelar till mig med bra priser.,1
"VARNING ! Tidigare helt okay, nu har easy park tagit över...så nu tillkommer miniavgift och procent på netto parkeringsavgifter !!  Välj annat parkeringsbolag ! Alla andra är bättre.",0
Bra och levererar på utsatt tid.,1
"Sjukt dålig kundservice! Inte nog med att varan är defekt, utan det har till och med tagit två hela månader för returen att behandlas. Jag har varit i kontakt med Bubbleroom ett flertal gånger men de saknar verkligen empati och känsla för kundservice. Kommer aldrig handla där ifrån igen!",0
Tyget är som en ammningskudde. Lämnade tillbaka,0
"jag har köpt en ipad mini fodral fick vänta 4 veckor. Inget svar från kundtjänst när man skriver , oseriös butik. Jag sa jag vill tillbaka min pengar , fortfarande väntar. Sedan Maj 01",0
Bilia verkstad Uppsala. Trevligt bemötande men överpriser på reparation och en massa hittepå fel. Varje gång har bilen fått nya dyra fel någon vecka efter rep.Anki,0
Fick inget bekräftelsemail eller spårningsnummer.Beställde därför samma produkt igen och 1 månad senare kom den frösta produkten jag beställde. Så nu har jag 2 av samma.,0
"Håll er så långt borta från detta företag som det går. Var hemma hela dagen och ser i appen att dom ""försökt"" leverera min order men jag var inte tillgänglig. Nästa försök skulle ske nästkommande vardag. Varken hörde eller såg någon ups bil, inget sms, inget missat samtal, ingen som ringt på porttelefonen och definitivt ingen som ringt eller knackat på dörren.Ringde upp kundtjänst som skulle försöka se om föraren kunde åka tillbaka och sa att dom skulle höra av sig. Några timmar passerade och jag hörde inget. Ringe kundtjänst igen och fick det ""bekräftat"" att föraren skulle åka tillbaka innan klockan 19:00. 18:45 hade det fortfarande inte kommit någon ups bil, ringe för tredje gången kundtjänst och fick då som svar att ärendet redan var flaggat som akut och att dom inte kunde göra något. Fick ingen leverans. Detta var på en fredag.Dagen efter, lördag, försökte jag ringa kundtjänst igen för att fortsätta tjata eftersom dom uppenbarligen gjort fel. Det står tydligt att kundstjänst har öppet mellan 09:00 (kanske var 10:00) till 13:00. Jag ringde flera gånger under dagen men fick bara ett automat svar som sa att kundtjänst inte har öppet, TROTS, att det står att dom ska ha öppet på lördagar. På måndagen blev det ytterligare två samtal till kundtjänst för jag såg att leveransen inte hade skickats ut för att levereras som det stod att den skulle göra i appen. Då var det tydligen så att det var problem at komma in i min lägenhetsbyggnad. Det finns en porttelefon, men tydligen var den ups föraren för trög för att använda den. Dom meddelade att leveransen skulle skickas ut dagen efter. Jag förklarade att jag var så förbannat trött på väntandet och att jag behövde få leveransen nu på en gång. Det enda alternativet var då att åka 40 minuter till ups access point där mina paket fanns. Eftersom jag inte litade ett dugg på att dom faktiskt skulle lyckas leverera paketen dagen efter bestämde jag mig för att det var lika bra att åka och hämta paketen innan dom slarvar bort dom.Håll er så långt bort från detta företag som möjligt.",0
trodde att det skulle levereras inom 3-7 dagar som det stod men tji fick jag.jag har fortfarande inte fått mina varor jag har beställt och det är 15 dagar sedan jag beställde.jag kommer inte att beställa flera ggr.bedrövligt är ett milt uttryck !!!!!!!!!!,0
Snygg & enkel sida med prisvärda DVD-filmer! Filmhyllan levererade även paketet snabbt.,1
Beställde en parfym den 25/12-20. Har inte fått något svar sedan dess om någon status om min order trots ett antal Mail där man får ett autosvar att de har mycket att göra.. rekommenderar inte detta företag. Tur att man betalar med klarna så att inga pengar dras från ens konto..Besviken,0
Asså vad f-n är det här? Beställde en vuxenkeps. Efter 2 veckor kom ett paket med en barnkeps. Skrev till företaget och frågade. Fick något kryptiskt svar på något som skulle föreställa svenska. I princip oläsligt.Jag förstod ändå att jag skulle skicka tillbaka kepsen. Följde anvisningarna på hemsidan. Angav att jag ville byta varan till den jag beställt. Ingen ursäkt och 3 veckor senare fick jag mina pengar tillbaka. Mailade och frågade vad som hände och fick till förklaring att jag måste lägga en ny beställning. Gjorde det trots företagets fuckup. 2 veckor senare SAMMA J-VLA BARNKEPS IGEN. Jag har varit inne på sidan och försökt försäkra mig om att jag inte är dum i huvet. Varan jag vill köpa skriver inget om att det är barnstorlek. Företagets butik i sthlm har lagt ned och det dröjjer nog inte länge innan webshoppen försvinner. Handla inte härifrån.,0
"Bra pris, snabb service!!",1
"Paketet var skadat när det kom fram. Omöjligt att komma i kontakt med er,fick till svar att det var Postnords fel. Dålig Customer Service",0
Bästa servicen man kan få 🙂,1
Fick snabb proffesionell hjälp snabbt utan hinder,1
Hej!Vill också säga upp mitt konto! Fattar inte hur jag gör ... hittar inget på Albert sida om uppsägning. Så dumt!,0
snabb och personlig återkoppling,1
Suverän support och service,1
Oj oj oj jag blev så trött på de köpte en bil den gick inte köra får däcken var skadad när jag frågar personalen att denna skada fanns inte med i annonsen då svarar de du får 1000 kr rabatt eller pengarna tillbaka resa har kostat mig ca 3500 kr nej pengarna vill jag ha efter 8 dagar fortfarande väntar jag på pengarna.,0
